Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30
Great Wall Motor Co Ltd,2333.HK,Hong_Kong,14404.06,74.34777465,Consumer Discretionary,Automobiles,,,,,,,13.44086021
Guangzhou Automobile Group Co Ltd,2238.HK,Hong_Kong,19182.79,31.95869167,Consumer Discretionary,Automobiles,,,,,,,24.74226804
BYD Co Ltd,1211.HK,Hong_Kong,19034.94,29.34763922,Consumer Discretionary,Automobiles,,,,,,,-7.560483871
China Communications Construction Co Ltd,1800.HK,Hong_Kong,35638.07,32.75160314,Industrials,Construction & Engineering,,,,,,,18.75693674
Agricultural Bank of China Ltd,1288.HK,Hong_Kong,158441.66,59.88002693,Financials,Banks,,,,,,,9.451219514
China Merchants Bank Co Ltd,3968.HK,Hong_Kong,69199.20,40.49537687,Financials,Banks,,,,,,,7.90598291
Bank of Communications Co Ltd,3328.HK,Hong_Kong,120226.22,18.38530497,Financials,Banks,,,,,,,-0.663349914
Anhui Conch Cement Co Ltd,0914.HK,Hong_Kong,16860.01,44.78700511,Materials,Construction Materials,-27.39726027,2.739726028,-27.39726027,-29.33333333,-24.65753424,3.773584909,18.99563319
China Minsheng Banking Corp Ltd,1988.HK,Hong_Kong,47724.67,24.97589298,Financials,Banks,,,,,,,-14.7942158
China Pacific Insurance Group Co Ltd,2601.HK,Hong_Kong,35578.83,33.67562953,Financials,Insurance,,,,,,,1.7699115
China Oilfield Services Ltd,2883.HK,Hong_Kong,6583.12,12.53426448,Energy,Energy Equipment & Services,,,,,,,0.419580416
China Citic Bank Corp Ltd,0998.HK,Hong_Kong,39185.95,34.81182203,Financials,Banks,,,,,,,-1.792828687
CRRC Corp Ltd,1766.HK,Hong_Kong,39927.46,17.21115919,Industrials,Machinery,,,,,,,8.583690988
China Vanke Co Ltd,2202.HK,Hong_Kong,30835.51,16.67334539,Real Estate,Real Estate Management & Development,,,,,,,-4.86746988
China Railway Group Ltd,0390.HK,Hong_Kong,27319.47,20.48656865,Industrials,Construction & Engineering,,,,,,,3.286384977
Haitong Securities Co Ltd,6837.HK,Hong_Kong,23069.65,17.86795855,Financials,Capital Markets,,,,,,,-8.022922639
Zijin Mining Group Co Ltd,2899.HK,Hong_Kong,9781.22,11.38389807,Materials,Metals & Mining,,,,,,,5.363984677
China Railway Construction Corp Ltd,1186.HK,Hong_Kong,24675.45,14.71199142,Industrials,Construction & Engineering,,,,,,,5.42635659
CITIC Securities Co Ltd,6030.HK,Hong_Kong,27956.21,18.56552517,Financials,Capital Markets,,,,,,,-5.882352945
New China Life Insurance Co Ltd,1336.HK,Hong_Kong,18684.17,17.62666739,Financials,Insurance,,,,,,,11.12716763
Yanzhou Coal Mining Co Ltd,1171.HK,Hong_Kong,6762.72,15.51392178,Energy,"Oil, Gas & Consumable Fuels",-53.7037037,-0.925925927,-59.25925926,-58.87850467,-16.66528967,104.5488345,15.83476764
Huaneng Power International Inc,0902.HK,Hong_Kong,15132.06,23.43777211,Utilities,Independent Power and Renewable Electricity Producers,-32.58426967,7.865168537,-36.62921349,-41.25,78.93130805,182.3561422,10.95041322
China Coal Energy Co Ltd,1898.HK,Hong_Kong,9726.55,5.863088739,Energy,"Oil, Gas & Consumable Fuels",,,,,,,-12.09302326
Xinjiang Goldwind Science & Technology Co Ltd,2208.HK,Hong_Kong,5595.04,6.918184388,Industrials,Electrical Equipment,,,,,,,-3.076923079
Huatai Securities Co Ltd,6886.HK,Hong_Kong,16764.51,11.96119402,Financials,Capital Markets,,,,,,,-9.047044634
Fuyao Glass Industry Group Co Ltd,3606.HK,Hong_Kong,8328.01,5.079763386,Consumer Discretionary,Auto Components,,,,,,,20.08733624
Tsingtao Brewery Co Ltd,0168.HK,Hong_Kong,6178.90,3.871781171,Consumer Staples,Beverages,-15.05376344,37.09677419,-1.612903228,-28.23529412,-5.129252312,-3.573994152,9.546165884
Air China Ltd,0753.HK,Hong_Kong,16895.77,10.83468122,Industrials,Airlines,,,,,,,32.5
Jiangxi Copper Co Ltd,0358.HK,Hong_Kong,7111.31,15.25572055,Materials,Metals & Mining,-55.03875969,-18.60465116,-49.6124031,-38.09523809,-46.51162791,6.153846153,24.3852459
Weichai Power Co Ltd,2338.HK,Hong_Kong,6505.83,16.97225815,Industrials,Machinery,,,,,,,1.44694534
GF Securities Co Ltd,1776.HK,Hong_Kong,17883.59,5.995128879,Financials,Capital Markets,,,,,,,-7.043879906
Angang Steel Co Ltd,0347.HK,Hong_Kong,5482.90,11.31784587,Materials,Metals & Mining,-41.17647059,4.705882354,-43.52941177,-46.06741573,-16.47058823,47.91666668,25.72115385
China Eastern Airlines Corp Ltd,0670.HK,Hong_Kong,11789.10,6.540498036,Industrials,Airlines,-10.46511628,25.58139535,-13.95348837,-31.48148148,43.02325581,66.21621621,16.23931624
Shanghai Fosun Pharmaceutical Group Co Ltd,2196.HK,Hong_Kong,10144.70,6.36969237,Health Care,Pharmaceuticals,,,,,,,21.78423236
Sinopec Shanghai Petrochemical Co Ltd,0338.HK,Hong_Kong,8962.83,9.881164001,Materials,Chemicals,-43.15068493,-2.739726028,-39.7260274,-38.02816902,-44.46293925,-7.858967396,10.40609137
Aluminum Corp of China Ltd,2600.HK,Hong_Kong,9650.46,14.49452125,Materials,Metals & Mining,,,,,,,24.75570033
China Southern Airlines Co Ltd,1055.HK,Hong_Kong,9709.65,13.18919616,Industrials,Airlines,-26.875,17.5,-28.75,-39.36170213,48.4375,108.3333333,16.66666666
Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd,0874.HK,Hong_Kong,6271.00,5.162430002,Health Care,Pharmaceuticals,-39.16666667,-15.83333333,-40.83333334,-29.7029703,-24.62808954,27.38914445,18.64750237
ZTE Corp,0763.HK,Hong_Kong,10288.68,15.35082577,Information Technology,Communications Equipment,,,,,,,33.92857143
Shanghai Electric Group Co Ltd,2727.HK,Hong_Kong,14172.65,5.235319871,Industrials,Electrical Equipment,,,,,,,2.513966481
Shanghai Pharmaceuticals Holding Co Ltd,2607.HK,Hong_Kong,8654.41,4.72519666,Health Care,Health Care Providers & Services,,,,,,,4.67479675
China Molybdenum Co Ltd,3993.HK,Hong_Kong,9470.92,16.73500564,Materials,Metals & Mining,,,,,,,36.83795778
BBMG Corp,2009.HK,Hong_Kong,11033.18,104.4800254,Materials,Construction Materials,,,,,,,41.83673469
Huadian Power International Corp Ltd,1071.HK,Hong_Kong,6871.91,5.683146788,Utilities,Independent Power and Renewable Electricity Producers,-29.05982906,0.854700857,-23.07692308,-23.72881356,11.51226643,44.96594636,-0.906344411
COSCO Shipping Energy Transportation Co Ltd,1138.HK,Hong_Kong,3354.61,5.375359925,Industrials,Marine,-43.22580645,23.87096774,-47.09677419,-57.29166667,-23.87096774,43.90243904,-3.189066059
Zoomlion Heavy Industry Science and Technology Co Ltd,1157.HK,Hong_Kong,4744.99,6.655252227,Industrials,Machinery,,,,,,,29.47368421
China Shipping Container Lines Co Ltd,2866.HK,Hong_Kong,5304.92,4.129102662,Industrials,Marine,,,,,,,3.048780487
Sinopec Oilfield Service Corp,1033.HK,Hong_Kong,6047.55,2.198292249,Energy,Energy Equipment & Services,-19.02173913,20.92391304,-28.26086957,-40.6741573,-15.02407758,18.45128579,-12.25806451
China COSCO Holdings Co Ltd,1919.HK,Hong_Kong,7218.20,7.522791412,Industrials,Marine,,,,,,,28.30188679
Jiangsu Expressway Co Ltd,0177.HK,Hong_Kong,7175.62,5.053181205,Industrials,Transportation Infrastructure,-29.91452991,18.80341881,-27.35042735,-38.84892086,13.36923485,56.04941737,7.894736842
Datang International Power Generation Co Ltd,0991.HK,Hong_Kong,7922.69,8.189909412,Utilities,Independent Power and Renewable Electricity Producers,-33.75934829,4.402515721,-44.65408805,-46.98795181,34.13731971,142.3617481,11.53846154
China Everbright Bank Co Ltd,6818.HK,Hong_Kong,25525.15,3.367101095,Financials,Banks,,,,,,,1.388888887
Hisense Kelon Electrical Holdings Co Ltd,0921.HK,Hong_Kong,2477.52,3.518959194,Consumer Discretionary,Household Durables,-37.42305888,-5.633802817,-42.23666973,-38.7881127,-80.89366768,-66.92307692,71.60883281
Metallurgical Corporation of China Ltd,1618.HK,Hong_Kong,14148.10,5.852677679,Industrials,Construction & Engineering,,,,,,,15.6626506
China Merchants Securities Co Ltd,6099.HK,Hong_Kong,14725.88,2.05787607,Financials,Capital Markets,,,,,,,-1.331114809
Shandong Chenming Paper Holdings Ltd,1812.HK,Hong_Kong,2874.38,2.771905975,Materials,Paper & Forest Products,,,,,,,44.23742105
Dongjiang Environmental Co Ltd,0895.HK,Hong_Kong,2236.92,1.347530515,Industrials,Commercial Services & Supplies,,,,,,,-1.075268819
Shenzhen Expressway Co Ltd,0548.HK,Hong_Kong,2482.87,2.834542529,Industrials,Transportation Infrastructure,-21.23893805,13.27433629,-27.43362831,-35.9375,-9.336510849,24.93871065,-10.25316456
Xinhua Winshare Publishing and Media Co Ltd,0811.HK,Hong_Kong,2398.86,0.992537173,Consumer Discretionary,Distributors,,,,,,,-8.769108116
China International Marine Containers Group Co Ltd,2039.HK,Hong_Kong,5919.17,2.502905977,Industrials,Machinery,,,,,,,44.39655172
Maanshan Iron & Steel Co Ltd,0323.HK,Hong_Kong,3372.39,6.168388431,Materials,Metals & Mining,-35.96491228,-1.754385964,-42.10526316,-41.07142857,-35.08771929,12.12121212,46.9273743
Orient Securities Co Ltd,3958.HK,Hong_Kong,11947.92,0.894477178,Financials,Capital Markets,,,,,,,-5.13141427
Luoyang Glass Co Ltd,1108.HK,Hong_Kong,988.61,0.657065301,Industrials,Building Products,-25.49019608,-1.960784316,-22.54901961,-21,-3.921568627,24.05063291,-3.225806449
CSSC Offshore & Marine Engineering Group Co Ltd,0317.HK,Hong_Kong,5083.55,7.195600317,Industrials,Machinery,-13.55932203,5.084745763,-18.6440678,-22.58064516,-22.88135594,-5.208333338,38.57142857
Guangshen Railway Co Ltd,0525.HK,Hong_Kong,4632.24,3.444679107,Industrials,Road & Rail,-14.89361702,-1.063829786,-21.27659575,-20.43010753,16.89720893,48.49104918,-1.860465117
Chongqing Iron & Steel Co Ltd,1053.HK,Hong_Kong,1510.20,1.801113425,Materials,Metals & Mining,-44.73684211,-14.03508772,-50,-41.83673469,-46.49122807,7.017543858,-50
Zhejiang Shibao Co Ltd,1057.HK,Hong_Kong,933.67,0.372719921,Consumer Discretionary,Auto Components,,,,,,,-37.93969849
Dongfang Electric Corp Ltd,1072.HK,Hong_Kong,3053.23,2.091763152,Industrials,Electrical Equipment,-12.06896552,5.172413793,-17.24137931,-21.31147541,-42.24137931,-30.20833333,12.82894736
Swire Pacific Ltd,0087.HK,Hong_Kong,13800.41,1.923773004,Real Estate,Real Estate Management & Development,1.886792454,16.03773585,-2.830188678,-16.2601626,33.11937372,36.99663703,-6.68286144
Livzon Pharmaceutical Group Inc,1513.HK,Hong_Kong,3333.89,2.492442864,Health Care,Pharmaceuticals,,,,,,,2.291666666
First Tractor Co Ltd,0038.HK,Hong_Kong,1034.24,0.829209881,Industrials,Machinery,-44.52554744,-1.459854013,-42.33576642,-41.48148148,-64.09671473,-37.73734073,-3.448275862
Everbright Securities Co Ltd,6178.HK,Hong_Kong,9411.51,0.436567744,Financials,Capital Markets,,,,,,,-2.207130728
Tianjin Capital Environmental Protection Group Co Ltd,1065.HK,Hong_Kong,2961.15,6.138029372,Industrials,Commercial Services & Supplies,-20.37037038,-1.35E-09,-3.703703707,-3.703703706,27.77777777,32.69230768,18.8764045
Nanjing Panda Electronics Co Ltd,0553.HK,Hong_Kong,1472.81,0.252386499,Information Technology,Communications Equipment,224.5614035,25.4385965,136.8421053,88.81118881,50.877193,-36.29629629,-21.6802168
Sichuan Expressway Co Ltd,0107.HK,Hong_Kong,1962.01,1.213302605,Industrials,Transportation Infrastructure,-18.18181818,3.636363637,-19.09090909,-21.92982456,-11.28824495,9.643742197,9.646302253
Redco Properties Group Ltd,2914.HK,Hong_Kong,1392.73,0,Real Estate,Real Estate Management & Development,,,,,,,-0.699300699
Shandong Molong Petroleum Machinery Co Ltd,0568.HK,Hong_Kong,471.36,0.587997994,Energy,Energy Equipment & Services,,,,,,,-64.11609499
Beijing North Star Co Ltd,0588.HK,Hong_Kong,2493.50,1.287189832,Real Estate,Real Estate Management & Development,-26.5060241,4.819277106,-22.89156627,-26.43678161,-2.004289339,27.08818727,17.578125
Northeast Electric Development Co Ltd,0042.HK,Hong_Kong,617.26,0.226878224,Industrials,Electrical Equipment,-30.6122449,4.08163265,-24.48979592,-27.45098039,-32.65306122,-10.81081081,-32.58064516
Anhui Expressway Co Ltd,0995.HK,Hong_Kong,2788.27,1.139174623,Industrials,Transportation Infrastructure,-21.05263158,2.631578947,-21.05263158,-23.07692308,-0.621537133,25.8793863,-3.442879501
Harbin Bank Co Ltd,6138.HK,Hong_Kong,3251.55,0.21543033,Financials,Banks,,,,,,,-3.765690376
Beijing Jingcheng Machinery Electric Co Ltd,0187.HK,Hong_Kong,417.27,0.100611355,Industrials,Machinery,-13.43283582,8.955223878,-10.44776119,-17.80821918,20.8516297,34.9509865,-20.56338028
Dalian Port PDA Co Ltd,2880.HK,Hong_Kong,4328.49,1.154932927,Industrials,Transportation Infrastructure,,,,,,,1.470588237
Shandong Xinhua Pharmaceutical Co Ltd,0719.HK,Hong_Kong,780.47,0.75662506,Health Care,Pharmaceuticals,-31.86813187,-5.494505494,-24.17582417,-19.76744186,-3.342173178,27.47626436,16.44067797
Inner Mongolia Yitai Coal Co Ltd,3948.HK,Hong_Kong,3454.41,0.113767216,Energy,"Oil, Gas & Consumable Fuels",,,,,,,3.276353275
Zhengzhou Coal Mining Machinery Group Co Ltd,0564.HK,Hong_Kong,1834.02,0.739891409,Industrials,Machinery,,,,,,,22.78481012
China Environmental Energy Investment Ltd,2910.HK,Hong_Kong,20.68,0,Industrials,Commercial Services & Supplies,,,,,,,3.636363636
Shenji Group Kunming Machine Tool Co Ltd,0300.HK,Hong_Kong,409.79,0,Industrials,Machinery,-27.11864406,1.694915256,-20.33898305,-21.66666666,49.15254238,87.23404256,-6.03773585
Hopewell Highway Infrastructure Ltd,80737.HK,Hong_Kong,1782.97,0.022148621,Industrials,Transportation Infrastructure,,,,,,,13.64062813
China Oil Gangran Energy Group Holdings Ltd,8552.HK,Hong_Kong,94.60,0,Industrials,Electrical Equipment,,,,,,,
HKC Holdings Ltd,2909.HK,Hong_Kong,361.04,0,Real Estate,Real Estate Management & Development,,,,,,,-6.590257879
Smart-Core Cloud Group Ltd,IPO-SMCC.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Nanfang Communication Holdings Ltd,IPO-NFCM.HK,Hong_Kong,237.50,1.006813238,NULL,NULL,,,,,,,-5.172413792
Win Win Way Construction Holdings Ltd,IPO-WWIN.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Pine Care Group Ltd,IPO-PICA.HK,Hong_Kong,Unable to collect data for the field 'TR.CompanyMarketCap' and some specific identifier(s).,0,NULL,NULL,,,,,,,
Shandong International Trust Corp,IPO-SDIN.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Win Global Enterprises Hodings Ltd,IPO-WGLB.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
ASN Group Ltd,IPO-ASNG.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Dadi Education Holdings Ltd,IPO-DDED.HK,Hong_Kong,317.20,2.787070753,NULL,NULL,,,,,,,327.2727273
Tak Lee Machinery Holdings Ltd,IPO-TAKM.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
SH Group Holdings Ltd,IPO-SHGP.HK,Hong_Kong,43.18,0.111332125,NULL,NULL,,,,,,,-58.82352941
Chanhigh Holdings Ltd,IPO-CHIG.HK,Hong_Kong,152.68,2.335059014,NULL,NULL,,,,,,,-11.52073733
OOH Holdings Ltd,IPO-OOHH.HK,Hong_Kong,17.95,0.046781288,NULL,NULL,,,,,,,-97.63414634
Meitu Inc,IPO-METU.HK,Hong_Kong,6369.90,56.37437121,NULL,NULL,,,,,,,37.64705882
Shis Ltd,IPO-SHIS.HK,Hong_Kong,100.04,5.617061701,NULL,NULL,,,,,,,-22.68041237
Geotech Holdings Ltd,IPO-GETH.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Gold One Group Ltd,IPO-GOLO.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Xin Dau Ji Holdings Ltd,IPO-XDJH.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
eBroker Group Ltd,IPO-EBOK.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Sisram Medical Ltd,IPO-SISR.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
BOCOM International Holdings Co Ltd,IPO-BOIN.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Progressive Path Group Holdings Ltd,IPO-PRPH.HK,Hong_Kong,52.67,0.086182629,NULL,NULL,,,,,,,-39.23076923
Madison Wine Holdings Ltd,8557.HK,Hong_Kong,992.17,0,Consumer Staples,Food & Staples Retailing,,,,,,,69.29824562
City Services Group Ltd,IPO-CTSR.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Vpower Group Holdings Ltd,IPO-VPOW.HK,Hong_Kong,1641.76,0.855517717,NULL,NULL,,,,,,,76.32508834
WuXi PharmaTech (Cayman) Inc,IPO-WXPT.HK,Hong_Kong,3259.01,0,Health Care,Life Sciences Tools & Services,,,,,,,
China Yuhua Education Corp Ltd,IPO-CNYH.HK,Hong_Kong,1052.58,2.408394692,NULL,NULL,,,,,,,30.62200957
HM International Holdings Ltd,IPO-HMIN.HK,Hong_Kong,393.27,0.286854573,NULL,NULL,,,,,,,106.7567568
Man Shing Global Holdings Ltd,IPO-MANS.HK,Hong_Kong,23.13,0.355468706,NULL,NULL,,,,,,,-11.76470588
United Contractors Holdings Ltd,IPO-UNCO.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Royal Deluxe Holdings Ltd,IPO-RODX.HK,Hong_Kong,61.69,0.187587235,NULL,NULL,,,,,,,-29.8245614
Cenmingtang Holding Ltd,IPO-CMTH.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Nuada Holdings Ltd,IPO-NUDA.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Basetrophy Group Holdings Ltd,IPO-BASE.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
China Great Ambition Group Ltd,IPO-CNGA.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Lai Si Enterprise Holding Ltd,IPO-LSEN.HK,Hong_Kong,Unable to collect data for the field 'TR.CompanyMarketCap' and some specific identifier(s).,0,NULL,NULL,,,,,,,
Crown International Corp Ltd,2916.HK,Hong_Kong,514.59,0,Real Estate,Real Estate Management & Development,,,,,,,0
Five Dragons Holdings Ltd,IPO-FDRG.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Inner Mongolia Energy Engineering Co Ltd,IPO-IMGE.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Beijing Three Fast Technology Co Ltd,IPO-BJTF.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Risecomm Group Holdings Ltd,IPO-RISE.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Inno-Tech Holdings Ltd,8556.HK,Hong_Kong,64.13,0,Consumer Discretionary,Media,,,,,,,-10
Bojun Education Co Ltd,IPO-BJED.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Wisdom Education International Holdings Co Ltd,IPO-WDEI.HK,Hong_Kong,623.73,1.501675795,NULL,NULL,,,,,,,40.82840237
WWPKG Holdings Co Ltd,IPO-WPKG.HK,Hong_Kong,46.78,0.23789182,NULL,NULL,,,,,,,-2.88E-09
Focus Media Network Ltd,8555.HK,Hong_Kong,7.67,0,Consumer Discretionary,Media,,,,,,,9.10E-10
China Baofeng International Ltd,2911.HK,Hong_Kong,363.49,0,Materials,Metals & Mining,,,,,,,0
Luzhou Xinglu Water Group Co Ltd,IPO-LZXL.HK,Hong_Kong,53.59,0.889616794,NULL,NULL,,,,,,,-14.53744493
Vixtel Technologies Holdings Ltd,IPO-VXTH.HK,Hong_Kong,45.04,0.108546504,NULL,NULL,,,,,,,5.882352941
COCCI International Ltd,IPO-COCC.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Anbang Life Insurance Co Ltd,IPO-ABLF.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Xiangxing International Holding Ltd,IPO-XINX.HK,Hong_Kong,Unable to collect data for the field 'TR.CompanyMarketCap' and some specific identifier(s).,0,NULL,NULL,,,,,,,
China Singyes New Materials Holdings Ltd,IPO-CNSG.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
AsiaPac Net Media Holdings Ltd,IPO-APNM.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Swift Express Holding Ltd,IPO-SWEX.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Evergreen Products Group Ltd,IPO-EVRP.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Coastal Corporation Ltd,IPO-COAS.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Yuk Wing Hong Kong Ltd,IPO-YUKW.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Sanroc International Holdings Ltd,IPO-SNRC.HK,Hong_Kong,42.99,0.141818381,NULL,NULL,,,,,,,-12.90322581
Xun Hung Holdings Ltd,IPO-XUNH.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
ECI Technology Holdings Ltd,IPO-ECIT.HK,Hong_Kong,25.91,0.069705572,NULL,NULL,,,,,,,-16
Minsheng Education Group Co Ltd,IPO-MSED.HK,Hong_Kong,774.54,3.137794829,NULL,NULL,,,,,,,-0.662251656
Bar Pacific Group Holdings Ltd,IPO-BARP.HK,Hong_Kong,102.79,1.284507187,NULL,NULL,,,,,,,-77.03703704
China New University Group Co Ltd,IPO-CNNU.HK,Hong_Kong,Unable to collect data for the field 'TR.CompanyMarketCap' and some specific identifier(s).,0,NULL,NULL,,,,,,,
LTB Holdings Ltd,IPO-LTBH.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Xin Point Holdings Ltd,IPO-XINP.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Wincy Education Holdings Ltd,IPO-WINE.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Asiainfo Holdings LLC,IPO-AILK.HK,Hong_Kong,859.10,0,Information Technology,Software,,,,,,,
Jilin Jiutai Rural Commercial Bank Co Ltd,IPO-JLJT.HK,Hong_Kong,2683.54,0.928501504,NULL,NULL,,,,,,,7.597535934
UTS Marketing Solutions Holdings Ltd,IPO-UTMS.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
COFCO Meat Investment Co Ltd,IPO-COMT.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Sun Cheong Creative Development Holdings Ltd,IPO-SNCR.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
VBG International Holdings Ltd,IPO-VBGI.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
GenNex Holdings Ltd,IPO-GENX.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
CBK Holdings Ltd,IPO-CBKH.HK,Hong_Kong,Unable to collect data for the field 'TR.CompanyMarketCap' and some specific identifier(s).,0,NULL,NULL,,,,,,,
AFG International Holdings Ltd,IPO-AFGI.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Tongda Hong Tai Holdings Ltd,IPO-TDHT.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Air Astana AO,IPO-AIRA.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Transtech Optelecom Science Holdings Ltd,IPO-TROP.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Hao Bai International Cayman Ltd,IPO-HBAI.HK,Hong_Kong,Unable to collect data for the field 'TR.CompanyMarketCap' and some specific identifier(s).,0,NULL,NULL,,,,,,,
SG Group Holdings Ltd,IPO-SGGP.HK,Hong_Kong,22.62,0.110957662,NULL,NULL,,,,,,,-12
Changjiang Securities Holdings HK Ltd,IPO-CJSE.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
ZhongAn Online P&C Insurance Co Ltd,IPO-ZAOL.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
My Heart Bodibra Group Ltd,IPO-MHBD.HK,Hong_Kong,Unable to collect data for the field 'TR.CompanyMarketCap' and some specific identifier(s).,0,NULL,NULL,,,,,,,
Ever Synergy Group Holdings Ltd,IPO-ERSY.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Lumina Group Ltd,IPO-LUMA.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Yangzhou Guangling District Taihe Rural Micro finance Co Ltd,IPO-YZGL.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
AESO Holding Ltd,IPO-AESO.HK,Hong_Kong,79.94,0.000719998,NULL,NULL,,,,,,,-2.8125
New Century Healthcare Holding Co Ltd,IPO-NCEN.HK,Hong_Kong,464.78,0.039366871,NULL,NULL,,,,,,,0.408163266
Trillion Plus Holdings Co Ltd,IPO-TRIP.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Nexion Technologies Ltd,IPO-NEXI.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Raytrons Technologies Ltd,IPO-RATE.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Able Engineering Holdings Ltd,IPO-ABLE.HK,Hong_Kong,208.20,0.485623995,NULL,NULL,,,,,,,-19
Perpetual Power Holdings Ltd,IPO-PPOW.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Simcere Pharmaceutical Group,IPO-SMPT.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Speed Apparel Holding Ltd,IPO-SPAP.HK,Hong_Kong,Unable to collect data for the field 'TR.CompanyMarketCap' and some specific identifier(s).,0,NULL,NULL,,,,,,,
BCI Group Holdings Ltd,IPO-BCIG.HK,Hong_Kong,31.87,1.035247306,NULL,NULL,,,,,,,-15.06849315
Anacle Systems Pte Ltd,IPO-ANAS.HK,Hong_Kong,22.57,0.012306468,NULL,NULL,,,,,,,-26.66666667
Bortex Global Ltd,IPO-BTXG.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
China Everbright Greentech Ltd,IPO-CNEB.HK,Hong_Kong,NULL,0,NULL,NULL,,,,,,,
Kunming Dianchi Water Co Ltd,IPO-KMDC.HK,Hong_Kong,167.51,1.019242588,NULL,NULL,,,,,,,-0.518134715
Hospital Corporation of China Ltd,IPO-HSPC.HK,Hong_Kong,198.92,0.234128108,NULL,NULL,,,,,,,-13.58024691
China CNR Corp Ltd,6199.HK^E15,Hong_Kong,NULL,0,Industrials,Machinery,,,,,,,
Cheung Kong Holdings Ltd,0001.HK^C15,Hong_Kong,45670.01,67.40774194,NULL,NULL,94.16666668,45.83333334,79.16666668,22.85714286,69.03778326,-5.653330279,
Hutchison Whampoa Ltd,0013.HK^F15,Hong_Kong,65825.10,49.7741138,Industrials,Industrial Conglomerates,100,39.14590748,86.47686833,34.01534526,54.79467123,-16.9898805,
Anhui Conch Cement Co Ltd,2915.HK^F11,Hong_Kong,16860.01,0,Materials,Construction Materials,,,,,,,
China Netcom Group Corp Hong Kong Ltd,0906.HK^J08,Hong_Kong,NULL,0,Telecommunication Services,Diversified Telecommunication Services,,,,,,,
