Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30
Colfax Corp,CFX,United_States,4977.370536,,Industrials,Machinery,,,,,,,19.06443071
Sonoco Products Co,SON,United_States,5198.421541,,Materials,Containers & Packaging,4.57490183,9.207714548,-17.87460155,-24.79890383,1.347272883,23.40551741,3.693209068
Dril-Quip Inc,DRQ,United_States,1950.362908,,Energy,Energy Equipment & Services,106.010929,22.13114754,62.84153005,33.33333333,49.4535519,-8.221476516,8.52631579
Platform Specialty Products Corp,PAH,United_States,4027.783504,,Materials,Chemicals,,,,,,,68.69047618
Belden Inc,BDC,United_States,2946.231337,,Information Technology,"Electronic Equipment, Instruments & Components",54.26136364,-3.977272726,28.40909091,33.72781065,14.63067609,-10.73009296,9.415050213
Intrexon Corp,XON,United_States,2474.343995,,Health Care,Biotechnology,,,,,,,-18.41113018
InterXion Holding NV,INXN.K,United_States,2941.301941,,Information Technology,IT Services,,,,,,,12.83856988
Hubbell Inc,HUBB.K,United_States,6226.842859,,Industrials,Electrical Equipment,-3.134131261,-1.72413793,-20.42292204,-19.02683295,-2.339788415,22.72404829,8.512880436
World Fuel Services Corp,INT,United_States,2543.571359,,Energy,"Oil, Gas & Consumable Fuels",-8.08800124,10.07751938,-11.07986299,-19.22043891,-10.29778257,0.879531284,-9.794871019
Washington Prime Group Inc,WPG,United_States,1631.774998,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-4.949093878
Cooper Tire & Rubber Co,CTB,United_States,2027.339224,,Consumer Discretionary,Auto Components,-25.36859156,-6.204379562,-40.96321422,-37.05805718,-35.05482988,10.0079709,10.96452909
Compass Minerals International Inc,CMP,United_States,2230.589922,,Materials,Metals & Mining,,,,,,,-7.536460383
IDEX Corp,IEX,United_States,7994.017594,,Industrials,Machinery,4.287987731,4.761904761,-2.409405977,-6.845342068,28.62085981,31.79636941,19.59706628
DSW Inc,DSW,United_States,1648.160786,,Consumer Discretionary,Specialty Retail,,,,,,,-0.358424142
MasTec Inc,MTZ,United_States,3647.474899,,Industrials,Construction & Engineering,157.9710145,-0.181159421,95.4710145,95.82577133,-13.04348261,-55.51436738,52.24137931
Triumph Group Inc,TGI,United_States,1298.81336,,Industrials,Aerospace & Defense,16.79197995,-4.761904762,14.28571429,20,64.41102758,43.85964913,3.246957626
Live Nation Entertainment Inc,LYV,United_States,6608.423714,,Consumer Discretionary,Media,,,,,,,15.22751702
LifeLock Inc,LOCK.K,United_States,NULL,,Consumer Discretionary,Diversified Consumer Services,,,,,,,37.55733945
DCT Industrial Trust Inc,DCT,United_States,4647.672839,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,11.55943896
Lexmark International Inc,LXK,United_States,NULL,,Information Technology,"Technology Hardware, Storage & Peripherals",62.69230769,25.96153846,78.46153846,41.67938931,-31.82692308,-61.79956896,1.174412793
Prestige Brands Holdings Inc,PBH,United_States,3039.0704,,Health Care,Pharmaceuticals,,,,,,,23.59526372
Colony Capital Inc,CLNY.K,United_States,2451.376298,,Financials,Mortgage Real Estate Investment Trusts (REITs),,,,,,,12.43021374
First Horizon National Corp,FHN,United_States,4289.909921,,Financials,Banks,-25.40608939,24.94382023,-37.27227277,-49.79525429,9.397282762,74.40020163,19.49652593
Dillard's Inc,DDS,United_States,1731.078212,,Consumer Discretionary,Multiline Retail,-15.05013713,-1.60771704,-14.61842159,-13.22329776,-38.30897946,-27.7466853,-10.91866787
Aptargroup Inc,ATR,United_States,5016.698656,,Materials,Containers & Packaging,2.082790696,6.626578076,-8.914418606,-14.57516218,13.07343746,24.13977682,6.487005776
IMAX Corp,IMAX.K,United_States,2031.201912,,Consumer Discretionary,Media,25,42.39130435,24.63768116,-12.46819338,-84.05797102,-87.20930233,-3.020667727
BankUnited Inc,BKU,United_States,3770.172213,,Financials,Banks,,,,,,,22.07626797
Stifel Financial Corp,SF,United_States,3344.449189,,Financials,Capital Markets,-4.961639379,-4.676664781,1.66894392,6.65693105,1.330183968,-0.333199047,28.30139145
Group 1 Automotive Inc,GPI,United_States,1480.602169,,Consumer Discretionary,Specialty Retail,-27.34375,1.953125002,-14.453125,-16.09195403,-41.40625,-31.50684932,21.61080186
Brown & Brown Inc,BRO,United_States,6017.540486,,Financials,Insurance,16.31986815,12.94150944,-3.975036143,-14.97814724,112.1594018,120.9419231,16.31907354
Physicians Realty Trust,DOC,United_States,2974.31595,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,5.023193731
Lithia Motors Inc,LAD,United_States,2392.435268,,Consumer Discretionary,Specialty Retail,-25.15337423,-11.65644172,-29.44785276,-20.13888889,-38.95705521,-13.47826087,23.28140245
Atwood Oceanics Inc,ATW,United_States,630.0799512,,Energy,Energy Equipment & Services,125.7446809,19.14893617,97.44680851,65.71428571,49.14042553,-24.46551724,9.357541905
Hudson Pacific Properties Inc,HPP,United_States,5361.894355,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,6.311207637
Donaldson Company Inc,DCI,United_States,6113.765206,,Industrials,Machinery,1.481727208,3.072625697,5.698419475,2.547518082,26.26627263,19.45899784,24.89297583
Guidewire Software Inc,GWRE.K,United_States,4547.086132,,Information Technology,Software,,,,,,,4.824411866
Fair Isaac Corp,FICO.K,United_States,4195.155,,Information Technology,Software,16.58779411,29.96254682,56.325113,20.28474113,53.1604455,-2.024414023,18.03200808
Tribune Media Co,TRCO.K,United_States,3175.861557,,Consumer Discretionary,Media,,,,,,,68.93406877
Two Harbors Investment Corp,TWO,United_States,3485.62069,,Financials,Mortgage Real Estate Investment Trusts (REITs),,,,,,,24.20623546
Stillwater Mining Co,SWC,United_States,2182.57805,,Materials,Metals & Mining,78.27298049,2.228412258,53.76044567,50.40871933,75.37604457,14.05797102,27.42735648
Synovus Financial Corp,SNV,United_States,5113.051407,,Financials,Banks,-0.554769489,12.37785016,-20.15899073,-28.95307291,44.18540347,80.59065735,25.25425004
Deluxe Corp,DLX,United_States,3486.960988,,Industrials,Commercial Services & Supplies,-5.232774813,-11.95432814,-17.07867796,-5.820104166,-5.239884982,14.27713968,16.94868022
New Jersey Resources Corp,NJR,United_States,3482.738104,,Utilities,Gas Utilities,8.934967033,2.024922117,-6.011255857,-7.876681312,13.81820979,21.09770252,21.74217691
W. R. Berkley Corp,WRB,United_States,8518.295762,,Financials,Insurance,8.194301972,2.312138728,-28.46094621,-30.07764799,124.405338,213.6822841,21.78198749
Evercore Partners Inc,EVR,United_States,3343.77426,,Financials,Capital Markets,,,,,,,32.45493257
Cambrex Corp,CBM,United_States,2017.000491,,Health Care,Life Sciences Tools & Services,73.86056224,29.54063371,58.12318375,22.06454394,81.25333119,14.62792924,22.49742002
Tupperware Brands Corp,TUP,United_States,3641.661537,,Consumer Discretionary,Household Durables,-16.02394334,-6.796116505,-14.55272517,-8.322194718,12.14191596,31.24106788,21.29814499
Helix Energy Solutions Group Inc,HLX,United_States,903.6427615,,Energy,Energy Equipment & Services,71.30801687,17.29957806,36.07594936,16.00719424,79.74683544,32.09302326,-31.00338218
RLJ Lodging Trust,RLJ,United_States,2677.817754,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,9.706972371
First American Financial Corp,FAF,United_States,4798.114723,,Financials,Insurance,,,,,,,13.11663235
CACI International Inc,CACI.K,United_States,2878.440434,,Information Technology,IT Services,48.29721363,12.07430341,33.74613004,19.33701658,14.0093127,-14.75692593,10.53864168
Waddell & Reed Financial Inc,WDR,United_States,1516.083089,,Financials,Capital Markets,107.4492655,23.7804878,52.59931201,23.28220281,179.1308693,82.91751492,20.56427234
On Assignment Inc,ASGN.K,United_States,2733.190472,,Industrials,Professional Services,87.5,18.22916667,57.81250001,33.48017621,137.5,50.4950495,48.21070712
Banc of California Inc,BANC.K,United_States,1138.872095,,Financials,Banks,,,,,,,64.8908661
Vectren Corp,VVC,United_States,4928.930178,,Utilities,Multi-Utilities,-1.449275363,-6.280193237,-15.70048309,-10.05154639,2.522958003,21.61749173,20.09321148
Visteon Corp,VC,United_States,3270.267388,,Consumer Discretionary,Auto Components,,,,,,,46.44381223
Validus Holdings Ltd,VR,United_States,4374.725975,,Financials,Insurance,,,,,,,9.481641333
Cable ONE Inc,CABO.K,United_States,3903.313025,,Consumer Discretionary,Media,,,,,,,16.76282032
Graco Inc,GGG,United_States,5991.2832,,Industrials,Machinery,-10.73185156,4.597701149,-5.729757038,-9.873503982,29.00567731,36.84665835,42.53221536
Shake Shack Inc,SHAK.K,United_States,1242.944808,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,4.23832924
AECOM,ACM,United_States,5313.343837,,Industrials,Construction & Engineering,,,,,,,22.74847506
Chico's FAS Inc,CHS,United_States,1769.401245,,Consumer Discretionary,Specialty Retail,21.0937868,30.35714286,-4.91071343,-27.05479386,49.10714419,56.80751173,17.94726082
Equity Commonwealth,EQC,United_States,3968.813598,,Real Estate,Equity Real Estate Investment Trusts (REITs),16.51324029,10.11052693,2.263419535,-7.126573285,12.03942095,9.559626955,8.001350441
WCI Communities Inc,WCIC.K,United_States,NULL,,Consumer Discretionary,Household Durables,,,,,,,1.95652174
Generac Holdings Inc,GNRC.K,United_States,2210.007571,,Industrials,Electrical Equipment,,,,,,,-7.203166225
Janus Capital Group Inc,JNS,United_States,2517.284293,,Financials,Capital Markets,,,,,2.796458131,2.796458131,9.473879567
Ferrari NV,RACE.K,United_States,14207.04712,,Consumer Discretionary,Automobiles,,,,,,,39.48466193
Black Hills Corp,BKH,United_States,3634.45219,,Utilities,Multi-Utilities,0.579502638,-3.593298708,2.573997025,6.39716498,110.5331194,105.2499908,12.94756248
Curtiss-Wright Corp,CW,United_States,4141.037643,,Industrials,Aerospace & Defense,9.300791979,13.75464684,16.94811701,2.807331627,40.50955523,20.14691542,6.685233116
First Industrial Realty Trust Inc,FR,United_States,3300.102516,,Real Estate,Equity Real Estate Investment Trusts (REITs),20.62955502,6.87830688,16.2868057,8.803001374,59.65193042,37.29152628,8.772074945
Mercury General Corp,MCY,United_States,3400.770675,,Financials,Insurance,16.95097523,-2.427184465,-14.70655835,-12.58483095,78.17819243,108.9002261,14.50104264
Healthcare Realty Trust Inc,HR,United_States,3821.210988,,Real Estate,Equity Real Estate Investment Trusts (REITs),-2.030638235,0.740108891,-7.879555356,-8.556338028,35.95558078,47.58459026,9.740006146
Insperity Inc,NSP,United_States,1918.442812,,Industrials,Professional Services,161.6666667,14.58333333,157.0833333,124.3636364,262.6666667,41.06969206,30.67865603
Mueller Water Products Inc,MWA,United_States,1825.454824,,Industrials,Machinery,,,,,,,1.946856091
Chemed Corp,CHE,United_States,3238.62961,,Health Care,Health Care Providers & Services,6.467747841,-5.832503337,6.245940031,12.82655247,20.4729195,13.39061,47.22540891
Crane Co,CR,United_States,4750.714627,,Industrials,Machinery,10.10519066,-13.87283237,-7.710238072,7.155226938,34.44807118,45.68037491,18.12662686
W. P. Carey Inc,WPC,United_States,6655.707558,,Real Estate,Equity Real Estate Investment Trusts (REITs),2.396939999,-4.029304028,1.451907074,5.711338286,19.8899776,18.17419805,9.766838042
Maximus Inc,MMS,United_States,3952.977439,,Information Technology,IT Services,22,18.25,41.25,19.45031712,39.75000001,-1.061946895,12.13879053
Associated Banc-Corp,ASB,United_States,3792.764365,,Financials,Banks,-12.6559437,12.69169235,-30.01511806,-37.89703529,1.227895752,44.64251843,25.11906265
Instructure Inc,INST.K,United_States,689.9319355,,Information Technology,Internet Software & Services,,,,,,,21.62849873
Vonage Holdings Corp,VG,United_States,1488.556069,,Telecommunication Services,Diversified Telecommunication Services,,,,,,,5.503144655
Retail Properties of America Inc,RPAI.K,United_States,3160.088881,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-9.008690389
Cooper-Standard Holdings Inc,CPS,United_States,2015.703639,,Consumer Discretionary,Auto Components,,,,,,,30.59598059
Equity One Inc,EQY,United_States,Unable to collect data for the field 'TR.CompanyMarketCap' and some specific identifier(s).,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,
Geo Group Inc,GEO,United_States,4101.045192,,Real Estate,Equity Real Estate Investment Trusts (REITs),-22.22222222,4.545454545,-19.19191919,-22.70531401,-40.4040404,-26.25,112.5333964
Forum Energy Technologies Inc,FET,United_States,1629.893832,,Energy,Energy Equipment & Services,,,,,,,-2.873563219
TriNet Group Inc,TNET.K,United_States,2014.850737,,Industrials,Professional Services,,,,,,,44.11764705
Headwaters Inc,HW,United_States,1779.320228,,Materials,Construction Materials,-39.13043478,-47.82608696,-48.91304348,-2.083333335,-17.39130435,61.70212766,32.51533742
Express Inc,EXPR.K,United_States,677.0678668,,Consumer Discretionary,Specialty Retail,,,,,,,-31.28980892
PNM Resources Inc,PNM,United_States,2967.097494,,Utilities,Electric Utilities,-8.478284211,-5.346388868,-12.11009833,-7.14574899,60.43005061,82.53524872,13.73816689
Halyard Health Inc,HYH,United_States,1843.931021,,Health Care,Health Care Equipment & Supplies,,,,,,,14.3932812
Penumbra Inc,PEN,United_States,2873.440822,,Health Care,Health Care Equipment & Supplies,,,,,,,35.41996831
Resolute Energy Corp,REN,United_States,840.152963,,Energy,"Oil, Gas & Consumable Fuels",,,,,,,41.74867525
Corelogic Inc,CLGX.K,United_States,3617.608397,,Information Technology,IT Services,17.22926839,14.58333333,-8.928845636,-20.51971983,178.9373381,206.2850582,0.992438565
Valmont Industries Inc,VMI,United_States,3440.765791,,Industrials,Construction & Engineering,1.209148045,0.363636365,-10.52779648,-10.85197113,8.882674421,21.69441474,22.25722747
Travelport Worldwide Ltd,TVPT.K,United_States,1635.123628,,Information Technology,IT Services,,,,,,,0.515793031
Callaway Golf Co,ELY,United_States,1111.457703,,Consumer Discretionary,Leisure Products,31.22812754,16.23036649,14.8246116,-1.209455787,59.63829453,39.0279421,3.498380792
ONE Gas Inc,OGS,United_States,3609.92584,,Utilities,Gas Utilities,,,,,,,15.18291583
SeaWorld Entertainment Inc,SEAS.K,United_States,1590.805428,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,13.75730045
Ingevity Corp,NGVT.K,United_States,2664.583903,,Materials,Chemicals,,,,,,,40.51111111
Rogers Corp,ROG,United_States,1861.915309,,Information Technology,"Electronic Equipment, Instruments & Components",64.59016393,3.606557377,49.34426229,44.14556962,115.409836,44.23710208,48.80023128
SYNNEX Corp,SNX,United_States,4327.929343,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,6.549942097
OUTFRONT Media Inc,OUT,United_States,3625.444971,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,18.55788999
Ramco-Gershenson Properties Trust,RPT,United_States,1057.628727,,Real Estate,Equity Real Estate Investment Trusts (REITs),16.64225345,3.846153846,11.32895245,7.205657915,17.81484239,5.825878889,-19.01440998
John Bean Technologies Corp,JBT,United_States,2803.385953,,Industrials,Machinery,,,,,,,9.9721963
Carpenter Technology Corp,CRS,United_States,1897.665315,,Materials,Metals & Mining,-8.986928478,12.41346787,3.312135241,-8.096300912,58.83129008,53.73923858,24.62090546
Hannon Armstrong Sustainable Infrastructure Capital Inc,HASI.K,United_States,1134.257677,,Financials,Mortgage Real Estate Investment Trusts (REITs),,,,,,,9.777964663
Cosan Ltd,CZZ,United_States,2081.585991,,Energy,"Oil, Gas & Consumable Fuels",,,,,,,-10.05847953
DHT Holdings Inc,DHT,United_States,447.5479212,,Energy,"Oil, Gas & Consumable Fuels",,,,,,,39.83629674
Gannett Co Inc,GCI,United_States,949.7794913,,Consumer Discretionary,Media,,,,,,,5.40402316
Acadia Realty Trust,AKR,United_States,2431.939608,,Real Estate,Equity Real Estate Investment Trusts (REITs),10.29369265,-1.25,3.950002973,5.265825796,25.70117799,20.92465069,-9.726265291
Tutor Perini Corp,TPC,United_States,1528.41861,,Industrials,Construction & Engineering,,,,,,,55.02512563
Sotheby's,BID,United_States,2529.599992,,Consumer Discretionary,Diversified Consumer Services,-27.49053356,31.24213425,-14.92222605,-35.17495396,-10.32995983,5.397727278,36.05285837
Southwest Gas Corp,SWX,United_States,3982.522062,,Utilities,Gas Utilities,-20.00370904,2.159599514,-20.26599196,-21.95152642,-5.22115231,18.86878638,15.86917696
Granite Construction Inc,GVA,United_States,2098.77352,,Industrials,Construction & Engineering,18.56085393,-17.39130435,10.75964922,34.0774701,28.5596481,16.07083356,10.43030282
Care Capital Properties Inc,CCP,United_States,2258.412053,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,15.92540632
DeVry Education Group Inc,DV,United_States,2380.19725,,Consumer Discretionary,Diversified Consumer Services,89.88326849,20.6225681,15.17509728,-4.516129032,135.0194552,104.054054,62.03506897
Covanta Holding Corp,CVA,United_States,1906.161337,,Industrials,Commercial Services & Supplies,13.33333334,-15.55555555,4.444444448,23.68421053,-18.88888888,-22.34042553,3.662359705
Convergys Corp,CVG,United_States,2128.636991,,Information Technology,IT Services,95.26813881,33.75394322,101.5772871,50.70754717,128.7066246,13.45852895,-20.04530199
Bristow Group Inc,BRS,United_States,469.2302978,,Energy,Energy Equipment & Services,42.30769232,5.128205131,23.07692308,17.07317074,120.993641,79.55733333,14.66873375
