Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
Wai Chun Group Holdings Ltd,1013.HK,Hong_Kong,101.7199825,0.00940262,Information Technology,IT Services,364.2857143,-9.821428572,257.1428571,296.039604,199.1071428,-16.25,-13.95348837,-11.90476191
IPE Group Ltd,0929.HK,Hong_Kong,275.9904389,0.080908483,Industrials,Machinery,,,,,,,21.42857143,12.08791209
Extrawell Pharmaceutical Holdings Ltd,0858.HK,Hong_Kong,71.56884165,0.04082549,Health Care,Pharmaceuticals,-6.40869565,8.06732E-10,-15.32215321,-15.32215321,-61.6721325,-54.7368421,-6.8,-13.7037037
Jia Yao Holdings Ltd,1626.HK,Hong_Kong,103.329949,0.001881509,Materials,Containers & Packaging,,,,,,,44.86486486,12.13389121
Guangnan Holdings Ltd,1203.HK,Hong_Kong,133.0268643,0.115005271,Materials,Metals & Mining,-16.66666667,4.761904762,-9.523809523,-13.63636364,-70.90312666,-67.84029789,26.66666667,20
King's Flair International Holdings Ltd,6822.HK,Hong_Kong,113.3544963,0.059996271,Consumer Discretionary,Household Durables,,,,,,,-1.562500002,-2.325581398
Asia Satellite Telecommunications Holdings Ltd,1135.HK,Hong_Kong,475.3011745,0.012540291,Telecommunication Services,Diversified Telecommunication Services,56.81233933,3.341902315,49.61439589,44.7761194,-15.95368929,-43.82471672,-9.828244276,-3.767820776
China New Economy Fund Ltd,0080.HK,Hong_Kong,21.02000432,0.095376051,Financials,Capital Markets,,,,,,,-40.89912691,-39.30180602
Hua Lien International Holding Co Ltd,0969.HK,Hong_Kong,64.7703222,0.155676849,Industrials,Commercial Services & Supplies,-13.92405063,,-22.78481013,-22.78481013,-49.36708861,-34.42622951,-11.53846154,-9.803921567
Kantone Holdings Ltd,1059.HK,Hong_Kong,78.64091009,0.00999686,Information Technology,Communications Equipment,-15,7.999999997,-12,-18.51851852,-52,-45.45454545,-25.30120482,-22.5
Golden Resources Development International Ltd,0677.HK,Hong_Kong,117.7093121,0.035491784,Consumer Staples,Food & Staples Retailing,2.220467188,1.55898E-10,6.974907522,6.974907522,32.3223094,23.69471726,21.95528609,18.06309611
Sinco Pharmaceuticals Holdings Ltd,6833.HK,Hong_Kong,112.097418,0.050661627,Health Care,Health Care Providers & Services,,,,,,,1.886792452,3.846153847
Mexan Ltd,0022.HK,Hong_Kong,54.75596709,0.092452809,Consumer Discretionary,"Hotels, Restaurants & Leisure",-1.149425287,5.747126435,3.60734E-10,-5.434782607,-20.70631351,-20.70631351,31.0483871,30
Changan Minsheng APLL Logistics Co Ltd,1292.HK,Hong_Kong,123.561871,0.048323819,Industrials,Air Freight & Logistics,,,,,,,-7.488299532,-4.508856683
AEON Stores Hong Kong Co Ltd,0984.HK,Hong_Kong,242.0221657,0.027213608,Consumer Discretionary,Multiline Retail,-8.450704224,-9.859154928,-12.67605634,-3.125,16.91199674,33.88309304,1.258741258,3.428571428
Zuoli Kechuang Micro-finance Co Ltd,6866.HK,Hong_Kong,147.1038055,0.019529301,Financials,Consumer Finance,,,,,,,-19.83471074,-15.65217391
ENM Holdings Ltd,0128.HK,Hong_Kong,118.7997351,0.164065513,Consumer Discretionary,Specialty Retail,37.97814208,12.02185792,77.59562842,58.53658537,-67.21311475,-81.53846154,24.44444445,-11.11111111
Gemini Investments Holdings Ltd,0174.HK,Hong_Kong,59.69999614,0.035442542,Financials,Capital Markets,22.22222222,1.111111112,35.55555556,34.06593407,25.03831418,-7.758620688,8.421052631,5.102040816
Arts Optical International Holdings Ltd,1120.HK,Hong_Kong,144.5260228,0.017224022,Health Care,Health Care Equipment & Supplies,14.99999999,5,11.25,5.95238095,73.12195664,55.61524192,-2.006688963,-5.483870969
Denox Environmental & Technology Holdings Ltd,1452.HK,Hong_Kong,39.1985503,0.132000357,Industrials,Machinery,,,,,,,-16.43835616,-3.174603173
China Resources and Transportation Group Ltd,0269.HK,Hong_Kong,144.0575937,0.246230274,Industrials,Transportation Infrastructure,143.2432433,-16.21621622,206.3063063,265.5913978,-50.45045045,-83.82352941,22.96296296,9.210526316
KFM Kingdom Holdings Ltd,3816.HK,Hong_Kong,64.79981486,0.015162128,Industrials,Machinery,,,,,,,-12.5,-4.545454544
Veeko International Holdings Ltd,1173.HK,Hong_Kong,56.82115969,0.010526541,Consumer Discretionary,Specialty Retail,17.19959663,19.62616822,16.24675438,-2.82497876,83.36993376,57.74198148,-5.37990263,-3.953469001
Austar Lifesciences Ltd,6118.HK,Hong_Kong,101.4505109,0.05155616,Health Care,Life Sciences Tools & Services,,,,,,,15.78947369,15.78947369
Wanjia Group Holdings Ltd,0401.HK,Hong_Kong,29.99985966,0.130920689,Health Care,Health Care Providers & Services,,,,,,,-29.41176471,-59.09090909
Yan Tat Group Holdings Ltd,1480.HK,Hong_Kong,51.51075068,0.022283808,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-15.65656566,-17.73399015
Hengxin Technology Ltd,1085.HK,Hong_Kong,96.73945173,0.030318053,Information Technology,Communications Equipment,,,,,,,6.593406592,7.182320439
China Unienergy Group Ltd,1573.HK,Hong_Kong,536.1307818,0.108236134,Energy,"Oil, Gas & Consumable Fuels",,,,,,,40.33816425,38.33333333
Capital Finance Holdings Ltd,8239.HK,Hong_Kong,30.9356039,0.005535032,Industrials,Trading Companies & Distributors,,,,,,,-25.10121458,-12.32227488
Daohe Global Group Ltd,0915.HK,Hong_Kong,270.1953668,2.779814152,Consumer Discretionary,Distributors,,,,,,,108.6757282,135.8943015
Shenzhen Mingwah Aohan High Technology Corp Ltd,8301.HK,Hong_Kong,100.7595522,0.089187688,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,42.0289855,40
Bossini International Holdings Ltd,0592.HK,Hong_Kong,98.96572748,0.023958837,Consumer Discretionary,Specialty Retail,31.69232523,3.669724771,-2.662194398,-6.107780437,4.12298394,6.970753343,12.17269563,7.502392007
Sunshine 100 China Holdings Ltd,2608.HK,Hong_Kong,921.8085311,0.007904292,Real Estate,Real Estate Management & Development,,,,,,,-7.645259939,-3.514376997
Midland Ic&I Ltd,0459.HK,Hong_Kong,106.7267283,0.200439498,Real Estate,Real Estate Management & Development,,,,,,,2.222222221,4.545454546
Fujian Holdings Ltd,0181.HK,Hong_Kong,54.47339254,0.018968833,Consumer Discretionary,"Hotels, Restaurants & Leisure",58.51851852,-6.666666667,34.81481482,44.44444445,-45.92592593,-59.89010989,-22.91666667,-17.77777778
Top Form International Ltd,0333.HK,Hong_Kong,47.27742276,0.006837558,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",42.06896552,5.02354E-10,17.24137931,17.24137931,4.137931037,-11.17647059,0.538946881,-2.778491586
Beijing Jingkelong Co Ltd,0814.HK,Hong_Kong,124.0189771,0.407576564,Consumer Staples,Food & Staples Retailing,,,,,,,44.44444444,45.34161491
Xinjiang Xinxin Mining Industry Co Ltd,3833.HK,Hong_Kong,269.8273979,0.157243951,Materials,Metals & Mining,,,,,,,4.395604399,-21.48760331
Asia Orient Holdings Ltd,0214.HK,Hong_Kong,218.3863653,0.158547189,Real Estate,Real Estate Management & Development,-32.05128205,-8.974358973,11.53846154,22.53521127,-84.03846952,-85.68966233,8.021390375,-6.09557E-10
Landsea Green Properties Co Ltd,0106.HK,Hong_Kong,332.3004838,0.085135577,Real Estate,Real Estate Management & Development,75.92592592,-14.19753086,60.49382716,87.05035971,37.03703703,-14.61538462,11.86440678,9.999999999
Asian Citrus Holdings Ltd,0073.HK,Hong_Kong,96.36195432,0,Consumer Staples,Food Products,,,,,,,0,0
China Demeter Investments Ltd,8120.HK,Hong_Kong,11.03125084,0.035381689,Consumer Staples,Food Products,,,,,,,-17.69911504,-16.21621621
Tenfu Cayman Holdings Co Ltd,6868.HK,Hong_Kong,362.9017406,0.012573512,Consumer Staples,Food Products,,,,,,,-16.36363636,4.545454549
EVOC Intelligent Technology Co Ltd,2308.HK,Hong_Kong,187.0850266,0.086347875,Information Technology,"Technology Hardware, Storage & Peripherals",,,,,,,-12.59259259,-8.527131783
Beijing Enterprises Environment Group Ltd,0154.HK,Hong_Kong,281.6382292,0.218766996,Industrials,Commercial Services & Supplies,-11.30434783,-14.7826087,-2.12685E-10,17.34693878,27.82608695,27.82608695,-0.680272109,-1.36946E-10
China Outfitters Holdings Ltd,1146.HK,Hong_Kong,119.605994,0.005896397,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-28.94736842,-32.5
Wison Engineering Services Co Ltd,2236.HK,Hong_Kong,412.855231,0.08294762,Energy,Energy Equipment & Services,,,,,,,-16.84210527,-20.2020202
Casablanca Group Ltd,2223.HK,Hong_Kong,40.18850262,0.062338836,Consumer Discretionary,Household Durables,,,,,,,-12.94964029,-6.923076922
China Grand Pharmaceutical and Healthcare Holdings Ltd,0512.HK,Hong_Kong,606.8677482,0.467883977,Health Care,Pharmaceuticals,45.45454545,-3.03030303,51.51515151,56.25,-51.51515151,-68,34.39490445,32.70440251
Tern Properties Co Ltd,0277.HK,Hong_Kong,182.4123514,0.005295765,Real Estate,Real Estate Management & Development,14.21790485,0,16.29459403,16.29459403,1.411653173,-12.79762054,-1.914893618,2.947744529
Manfield Chemical Holdings Ltd,1561.HK,Hong_Kong,157.3082805,0.013561676,Materials,Chemicals,,,,,,,-13.92405063,-25.81818182
AcrossAsia Ltd,8061.HK,Hong_Kong,45.56324808,0,Telecommunication Services,Diversified Telecommunication Services,,,,,-19.87179487,-19.87179487,0,0
Hydoo International Holding Ltd,1396.HK,Hong_Kong,402.6303479,0.166523313,Real Estate,Real Estate Management & Development,,,,,,,-2.07872E-09,18.18181818
VS International Group Ltd,1002.HK,Hong_Kong,80.3478388,0.022937977,Industrials,Machinery,,,,,,,-2.857142857,6.25
Eternity Investment Ltd,0764.HK,Hong_Kong,85.5573703,0.034996534,Financials,Diversified Financial Services,-40.97222222,,-23.61111111,-23.61111111,-74.30555556,-66.36363636,13.73626373,-7.174887892
Shuanghua Holdings Ltd,1241.HK,Hong_Kong,49.2873575,0.013463962,Consumer Discretionary,Auto Components,,,,,,,1.85767E-09,2.14255E-09
VST Holdings Ltd,0856.HK,Hong_Kong,506.8380821,0.034002057,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,11.98347108,3.831417626
SMIT Holdings Ltd,2239.HK,Hong_Kong,106.7115727,0.024779915,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,1.851851851,-7.094594596
Freetech Road Recycling Technology Holdings Ltd,6888.HK,Hong_Kong,105.433413,0.05652511,Industrials,Transportation Infrastructure,,,,,,,-19.14893617,-14.60674157
Hypebeast Ltd,8359.HK,Hong_Kong,47.5523397,0.044296202,NULL,NULL,,,,,,,-3.141361254,4.519774015
Computer and Technologies Holdings Ltd,0046.HK,Hong_Kong,99.2123307,0.099293631,Information Technology,IT Services,1090.47619,80.55555556,2082.539683,1108.791209,235.8890251,-84.61017558,14.90909091,15.75091575
Feishang Non-metal Materials Technology Ltd,8331.HK,Hong_Kong,87.39348919,0.878294633,Materials,Metals & Mining,,,,,,,97.10144927,86.30136986
China Development Bank International Investment Ltd,1062.HK,Hong_Kong,106.3027899,0.026452853,Financials,Capital Markets,28.78787878,-9.090909092,31.81818182,45,-50.60606061,-62.52873563,-1.724137931,1.785714286
Hao Wen Holdings Ltd,8019.HK,Hong_Kong,51.58777904,0.046747553,Industrials,Trading Companies & Distributors,,,,,,,-12.61682243,-2.094240837
Continental Holdings Ltd,0513.HK,Hong_Kong,115.8884063,0.006979416,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",76.66666666,-3.225806452,123.3333333,130.7777778,130.2910603,3.115400131,-11.40939597,-14.28571429
China Properties Group Ltd,1838.HK,Hong_Kong,402.2289465,0.134730965,Real Estate,Real Estate Management & Development,,,,,,,-8.94736842,-7.978723404
Allied Group Ltd,0373.HK,Hong_Kong,1172.607433,0.137947517,Financials,Consumer Finance,8.641975315,1.234567903,34.56790124,32.92682927,-44.44444444,-58.71559633,31.9358167,34.59447296
Sino Splendid Holdings Ltd,8006.HK,Hong_Kong,14.87585399,0.024652482,Consumer Discretionary,Media,-66.66666667,,,,-94,-94,-4.000000003,-2.14747E-09
Tianda Pharmaceuticals Ltd,0455.HK,Hong_Kong,100.9259813,0.009872265,Health Care,Pharmaceuticals,13.39285714,1.785714284,-19.64285714,-21.05263158,-47.32142857,-34.44444444,-22.34042553,-20.65217391
China CBM Group Co Ltd,8270.HK,Hong_Kong,25.9457304,0.041194671,Energy,"Oil, Gas & Consumable Fuels",,,,,,,28.57142858,5.517241382
China Environmental Technology and Bioenergy Holdings Ltd,1237.HK,Hong_Kong,69.48733896,0.061026467,Consumer Discretionary,Leisure Products,,,,,,,27.73722628,28.67647059
HKC International Holdings Ltd,0248.HK,Hong_Kong,35.85114912,0.00426864,Consumer Discretionary,Specialty Retail,,,,,,,-5.084745763,-1.754385966
Polytec Asset Holdings Ltd,0208.HK,Hong_Kong,359.5553676,0.147572578,Real Estate,Real Estate Management & Development,-30.85714286,-25.71428571,-20,7.692307694,-90.57142857,-88.21428571,17.08333333,10.52631579
Qingdao Holdings International Ltd,0499.HK,Hong_Kong,55.18358349,0.013308134,Real Estate,Real Estate Management & Development,265.5913978,18.27956989,383.8709677,309.0909091,-67.52688172,-93.28888889,-9.473684212,-7.526881723
Pak Fah Yeow International Ltd,0239.HK,Hong_Kong,141.4396359,0.025466089,Health Care,Pharmaceuticals,16.36363636,0,16.36363636,16.36363636,16.95460129,0.507860479,-2.71877518,-1.367647059
Fraser Holdings Ltd,8366.HK,Hong_Kong,47.19248416,0.489715312,Industrials,Construction & Engineering,,,,,,,49.12280702,67.7631579
Prosten Health Holdings Ltd,8026.HK,Hong_Kong,51.24433282,0.025731409,Information Technology,Internet Software & Services,-19.54022989,,,,-74.66572836,-74.66572836,10,22.22222222
Sustainable Forest Holdings Ltd,0723.HK,Hong_Kong,75.57943434,0.03975379,Materials,Paper & Forest Products,97.36842106,4.75397E-10,192.7631579,192.7631579,-5.921052627,-67.86516854,-27.47252747,-43.10344828
Gameone Holdings Ltd,8282.HK,Hong_Kong,20.76880567,0.012506621,Information Technology,Software,,,,,,,1.000000001,1.000000001
Ever Smart International Holdings Ltd,8187.HK,Hong_Kong,24.05891349,0.016624078,NULL,NULL,,,,,,,11.42857143,-8.235294118
Tungtex Holdings Co Ltd,0518.HK,Hong_Kong,61.43246716,0.096941423,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",4.166668184,16.66666667,4.166668185,-10.71428441,38.52701785,32.9859352,0.980392158,4.040404043
Golden Wheel Tiandi Holdings Co Ltd,1232.HK,Hong_Kong,148.3159557,0.029770244,Real Estate,Real Estate Management & Development,,,,,,,10.34482759,8.474576272
ZMFY Automobile Glass Services Ltd,8135.HK,Hong_Kong,31.85685461,0.001856084,Consumer Discretionary,Specialty Retail,,,,,,,1.35135135,1.351351351
Xinhua News Media Holdings Ltd,0309.HK,Hong_Kong,79.96583277,0.603108173,Industrials,Commercial Services & Supplies,,,,,,,127.5,144.6236559
Lippo Ltd,0226.HK,Hong_Kong,304.3456188,0.038258762,Consumer Staples,Food & Staples Retailing,48.93617021,4.964539006,68.43971631,60.47297297,-0.709219862,-41.05263158,1.059378614,-0.808248505
China Binary Sale Technology Ltd,8255.HK,Hong_Kong,41.94887481,0.0350513,Information Technology,Internet Software & Services,,,,,,,-18.07228916,-11.68831169
Natural Beauty Bio-Technology Ltd,0157.HK,Hong_Kong,213.6521605,0.043353519,Consumer Staples,Personal Products,,,,,,,3.39662E-09,-4.597701146
China Sandi Holdings Ltd,0910.HK,Hong_Kong,133.324466,0.614327249,Real Estate,Real Estate Management & Development,124.6245515,32.32323232,125.8864872,70.70810862,-19.31145657,-64.2791632,1.639344262,8.771929823
abc Multiactive Ltd,8131.HK,Hong_Kong,13.93140928,0.016651354,Information Technology,Software,,,,,,,-1.04546E-09,-6.250000001
Directel Holdings Ltd,8337.HK,Hong_Kong,68.00305877,0.00585609,Telecommunication Services,Wireless Telecommunication Services,,,,,,,9.677419357,3.030303032
Frontier Services Group Ltd,0500.HK,Hong_Kong,251.6263023,0.343794527,Industrials,Air Freight & Logistics,172.4409449,23.62204724,334.6456693,251.5923567,-38.26771654,-85.79710145,29.80769231,39.17525773
China Environmental Technology Holdings Ltd,0646.HK,Hong_Kong,103.6807164,0.12582675,Utilities,Water Utilities,,,,,,,0.913242008,-8.677685951
EGL Holdings Co Ltd,6882.HK,Hong_Kong,88.4674652,0.0250576,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-11.03896103,-19.4117647
Expert Systems Holdings Ltd,8319.HK,Hong_Kong,20.76880567,0.016634717,Information Technology,IT Services,,,,,,,-7.762557079,-6.912442396
S.A.S. Dragon Holdings Ltd,1184.HK,Hong_Kong,148.4893754,0.145150557,Information Technology,"Electronic Equipment, Instruments & Components",139.0243902,2.439024391,226.8292683,219.047619,41.46341463,-56.71641791,32.14285714,22.51655629
Sau San Tong Holdings Ltd,8200.HK,Hong_Kong,58.27897191,0.51670838,Consumer Discretionary,Distributors,,,,,,,-6.741573033,-9.782608696
Grand Ming Group Holdings Ltd,1271.HK,Hong_Kong,388.2529402,0.0216888,Industrials,Construction & Engineering,,,,,,,0.851063826,-1.265822787
Winto Group (Holdings) Ltd,8238.HK,Hong_Kong,52.18933542,0.374643832,Consumer Discretionary,Media,,,,,,,62.06896552,56.66666667
C Cheng Holdings Ltd,1486.HK,Hong_Kong,104.8648358,0.586195325,Industrials,Professional Services,,,,,,,48.24120603,50.51020408
Changmao Biochemical Engineering Co Ltd,0954.HK,Hong_Kong,70.14721387,0.046860809,Materials,Chemicals,,,,,,,-17.6,-16.2601626
Infinity Development Holdings Company Ltd,0640.HK,Hong_Kong,70.66208904,0.038004063,Materials,Chemicals,,,,,,,-22.09744658,-22.09744658
Zhuhai Holdings Investment Group Ltd,0908.HK,Hong_Kong,222.1238114,0.451423872,Consumer Discretionary,"Hotels, Restaurants & Leisure",-7.499999997,-4.999999998,6.250000004,11.84210526,-53.99687676,-56.70294284,0.833333328,0.833333327
Shougang Concord Century Holdings Ltd,0103.HK,Hong_Kong,65.48967952,0.027056301,Materials,Metals & Mining,-4.545454543,-5.371900826,0.413223143,6.11353712,-1.65289256,-2.057613169,-5.357142853,-5.357142854
Century Legend Holdings Ltd,0079.HK,Hong_Kong,30.6485509,0.008638175,Industrials,Industrial Conglomerates,217.6470588,5.882352941,141.1764706,127.7777778,-11.76470588,-63.41463415,-3.750000001,-1.282051284
Telecom Service One Holdings Ltd,8145.HK,Hong_Kong,32.09183831,0.013295019,Industrials,Commercial Services & Supplies,,,,,,,-15.58441558,-9.302325581
eSun Holdings Ltd,0571.HK,Hong_Kong,178.3116061,0.067599707,Consumer Discretionary,Media,217.1428571,17.14285714,478.5714286,393.902439,-51.42857143,-91.60493827,25.67567568,36.76470588
Kam Hing International Holdings Ltd,2307.HK,Hong_Kong,57.0416686,0.023544126,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-1.923076924,-3.773584906
Public Financial Holdings Ltd,0626.HK,Hong_Kong,508.1775598,0.123066741,Financials,Banks,-17.17982187,5.681818181,-17.04545455,-21.50537635,-12.5897879,5.371214589,6.801517068,9.942738158
China Polymetallic Mining Ltd,2133.HK,Hong_Kong,54.46359446,0.018073311,Materials,Metals & Mining,,,,,,,-1.388888891,-21.11111111
Integrated Waste Solutions Group Holdings Ltd,0923.HK,Hong_Kong,84.28811886,0.018563231,Industrials,Commercial Services & Supplies,,,,,,,-17.57575758,-12.25806452
Chuangmei Pharmaceutical Co Ltd,2289.HK,Hong_Kong,112.4291534,0.013204119,Health Care,Health Care Providers & Services,,,,,,,-1.750186647,-3.189875602
Chengdu PUTIAN Telecommunications Cable Co Ltd,1202.HK,Hong_Kong,71.45702939,0.022498136,Information Technology,Communications Equipment,4.615384618,12.30769231,-18.46153846,-27.39726027,-26.15384615,-9.433962266,-9.150326795,-7.333333331
